73.9439051472294,8500
66.7835513184118,10227.1681779663
56.0437458417593,11934.2778243367
38.2686812059669,13979.2905720107
28.2582855677175,15961.7011546113
90.3779819977809,16259.1711300863
113.334944851259,15579.9853062791
131.083882029501,15925.3917955714
150,15486.7414101404
168.003584292378,15228.9494761376
179.075270573078,15693.0957371096
191.942412064822,13963.4197912351
201.125496647479,12144.9003958496
213.093993591042,10311.2617266344
222.030386657356,8500
241.610885513441,6645.27231292419
248.496457960629,4739.00091642043
259.052247655878,3068.30768052832
276.934578481912,936.138000215811
222.130705766643,875.921278921461
204.847037942332,1379.78416151611
187.312205415592,1474.32962045553
168.208464637428,1009.51214223786
150,976.186821989181
130.421232233241,1423.97898086513
120.263305692783,1666.67504400936
107.579858692072,2945.72632100104
98.7461697848079,4725.23672588745
83.0275110379215,6630.93418089241
77.1484062867805,8500
