6.33962198518486,8500.07343180372
10.436224152289,9973.75475434086
9.57126503063857,11401.4095193574
3.95021185733899,13264.1735027399
3.02786845904022,14858.5143032266
27.2609383024162,14985.1287300556
45.3649769797781,14884.2018623604
65.7194961439552,14572.0316737815
85,14332.5995991353
104.132861055887,14318.9486025369
121.38434333394,14233.3677756603
141.735037190643,14154.8853821783
157.696390620263,14091.5263046286
154.581088506742,12930.2224846528
159.03005507273,11688.0584594671
156.244840977436,10013.8607897297
164.787329295732,8500.07032787652
163.115833572644,7026.89227135557
162.031046662557,5428.52980420624
166.338946923783,3708.43317014529
166.641532935886,2439.44993157663
144.081764877084,2132.55067453285
122.332825630941,2205.3424310596
103.74822038405,2394.94695255321
85,2350.70736510896
65.8561606338685,2310.11956045232
48.2417228856856,2455.19979060502
27.1999456196866,2738.24566325924
14.2648695346767,2574.72558056479
15.2456959286207,4132.80585161071
13.542711650772,5585.19198096536
7.28203044055145,7008.47171952738
11.5387529591346,8500.05825464875
