12.7105704105119,8500
10.5871704698454,9983.28246194609
10.2453314962511,11467.4386272519
4.56643245256626,12931.6075175226
2.18555924498867,17527.5538914854
25.8248095796008,15716.7577936703
48.5219524673535,14634.8635280938
66.7151922833887,14690.0015107886
85,14741.6587655323
104.557250423759,14637.6508635814
123.967568437892,15279.6793268362
141.304380568094,15276.4306631464
156.778452726942,16552.6009409757
155.100766495493,12848.2584586627
155.447012634565,11629.1192247422
160.586588247455,10089.5817398478
160.366595542113,8500
166.076982298807,6938.61386447004
164.334565795927,5544.59223983684
167.394591282735,4088.41331764135
166.766409109465,301.380963150499
141.297644777352,1350.55627283173
123.219504092917,1743.41661461547
103.461523724362,2437.29820358702
85,2612.34063904428
65.472349054294,2516.38045769539
48.4611427044586,1827.2563761876
26.6846230626714,1592.74412876962
14.5788274327162,566.132402085424
14.2931507249767,3850.26987683642
14.8132181227883,5432.70245259717
8.07741296081367,7021.89144879511
12.9549828889315,8500
