75.9048881519366,8500
85.6209273785483,10075.0625925654
95.4204223633485,11570.6308579152
109.163910175734,12874.8269248684
120.346061073551,14059.5913389512
122.317965208172,14421.5000296952
159.108625595279,14736.1041167408
174.105834660021,14335.4080209558
186.361694156998,14894.2633533176
229.760095730166,14529.263470838
271.995817369446,14354.5528836737
258.651246842974,13330.5094520988
252.342178273789,11505.5315627118
240.52806156371,9963.67673781908
228.185206981258,8500
217.045570406215,6903.7608400242
201.499978917067,5585.64225378616
189.756224005571,4131.26787495149
180.164160544725,2535.71001357587
140.385605718822,2806.65060423804
131.132365228651,2444.7050673001
121.123151859211,2735.55986943955
101.757527869601,2132.7423198052
86.0158609834755,2682.97921461762
64.1788030991289,2006.15095004506
28.8137631860471,2540.39050345476
37.89959575881,4111.10108013317
53.9484202740863,5510.5415704632
63.9650780520292,6934.65054224612
74.3355602726545,8500
